speaker,video_fn,video_link
chemistry,Lactic_Acid_Bond_Angle_Quiz-O9fks01bccA.mkv,http://www.youtube.com/watch?v=O9fks01bccA
chemistry,Paramagnetism_Quiz-FCnePMnxfF0.mkv,http://www.youtube.com/watch?v=FCnePMnxfF0
chemistry,Dilution_Titration_HNO3_Quiz-rYgOBHeQyjA.mkv,http://www.youtube.com/watch?v=rYgOBHeQyjA
chemistry,Hydrogen_Combustion-Li26UtxovcM.mkv,http://www.youtube.com/watch?v=Li26UtxovcM
chemistry,RMS_Velocity_NB-wA_IvsdRjpM.mkv,http://www.youtube.com/watch?v=wA_IvsdRjpM
chemistry,Adiabatic_Expansion_Compression-t6cGw1scLvc.mkv,http://www.youtube.com/watch?v=t6cGw1scLvc
chemistry,pH_at_Equivalence_Point_Quiz-VcGOL6Uthmw.mkv,http://www.youtube.com/watch?v=VcGOL6Uthmw
chemistry,Catabolic_Redox_I-9mTP53W2_RY.mkv,http://www.youtube.com/watch?v=9mTP53W2_RY
chemistry,Oxidation_of_Iron_Quiz-BceZjaeLCsw.mkv,http://www.youtube.com/watch?v=BceZjaeLCsw
chemistry,Bond_Strength_NB-6CRbRJsgI-A.mkv,https://www.youtube.com/watch?v=6CRbRJsgI-A
chemistry,deltaG_of_Evaporation_Quiz_1-Xt-yom79grM.mkv,https://www.youtube.com/watch?v=Xt-yom79grM
chemistry,Free_Energy_and_Reactions-jzHAfhGPQxg.mkv,http://www.youtube.com/watch?v=jzHAfhGPQxg
chemistry,Atomization_of_H2_NB-V5mlJRNZ0m4.mkv,http://www.youtube.com/watch?v=V5mlJRNZ0m4
chemistry,Bond_Order_Quiz-AV5nRtwehD0.mkv,http://www.youtube.com/watch?v=AV5nRtwehD0
chemistry,H_Transition_NB-CNAU31Q7cJg.mkv,http://www.youtube.com/watch?v=CNAU31Q7cJg
chemistry,Lewis_Electron_Dot_Structures-SKjxtaGYxjk.mkv,http://www.youtube.com/watch?v=SKjxtaGYxjk
chemistry,Initial_Rate_Quiz-pxxhXa3TZAU.mkv,http://www.youtube.com/watch?v=pxxhXa3TZAU
chemistry,Adiabatic_Expansion_Quiz-mKzVNK6FeKQ.mkv,http://www.youtube.com/watch?v=mKzVNK6FeKQ
chemistry,Expansion_Against_Vacuum_Quiz-UdINHPWJRYc.mkv,http://www.youtube.com/watch?v=UdINHPWJRYc
chemistry,Statistical_vs._Thermodynamic_Entropy-U0N3Vqy1QtQ.mkv,http://www.youtube.com/watch?v=U0N3Vqy1QtQ
chemistry,Reaction_Rates-LYwud0w-upg.mkv,https://www.youtube.com/watch?v=LYwud0w-upg
chemistry,Electrolysis_NB-Dc69O-XLKtc.mkv,https://www.youtube.com/watch?v=Dc69O-XLKtc
chemistry,Molecular_Orbitals_-_Polyatomics-NLGrUdD5uDw.mkv,http://www.youtube.com/watch?v=NLGrUdD5uDw
chemistry,Radial_Nodes_Quiz-AHUBz-4aAbE.mkv,https://www.youtube.com/watch?v=AHUBz-4aAbE
chemistry,Molar_Kinetic_Energy_Quiz-3L5bi-9jO74.mkv,https://www.youtube.com/watch?v=3L5bi-9jO74
chemistry,Paramagnetism_Quiz--tJR8S6uJEI.mkv,https://www.youtube.com/watch?v=-tJR8S6uJEI
chemistry,Acid_Base_Equilibrium-yoq9Vx6FvSE.mkv,http://www.youtube.com/watch?v=yoq9Vx6FvSE
chemistry,Ideal_Gas_Behavior-7mSVntGkeSk.mkv,http://www.youtube.com/watch?v=7mSVntGkeSk
chemistry,Titration_of_a_Weak_Acid-hXLiubyd58Y.mkv,http://www.youtube.com/watch?v=hXLiubyd58Y
chemistry,Examples-Water-PyIiTK0eXrA.mkv,http://www.youtube.com/watch?v=PyIiTK0eXrA
chemistry,Ionization_Cl_Quiz-LPol-lH6nmI.mkv,https://www.youtube.com/watch?v=LPol-lH6nmI
chemistry,Real_Gases_Vapor_Pressure-X0nCoOX0LAg.mkv,http://www.youtube.com/watch?v=X0nCoOX0LAg
chemistry,Light_Intensity_Quiz-y95SN6mDh0Y.mkv,http://www.youtube.com/watch?v=y95SN6mDh0Y
chemistry,Colored_Filter_Quiz-lpGVGcIVYs4.mkv,http://www.youtube.com/watch?v=lpGVGcIVYs4
chemistry,Titration_Solubility_Quiz-a2TpE4LATkc.mkv,http://www.youtube.com/watch?v=a2TpE4LATkc
chemistry,Sugar_Metabolism_NB-RI6HdlWwDtw.mkv,http://www.youtube.com/watch?v=RI6HdlWwDtw
chemistry,deltaG_of_Evaporation_Quiz_2-B-HgZ3G95oA.mkv,https://www.youtube.com/watch?v=B-HgZ3G95oA
chemistry,Highest_pH_Quiz-8qqpmXD8cjU.mkv,http://www.youtube.com/watch?v=8qqpmXD8cjU
chemistry,Titration_NB-XIJet3gIKRc.mkv,http://www.youtube.com/watch?v=XIJet3gIKRc
chemistry,Protein_Synthesis_Quiz-uwL_j9yXkN8.mkv,http://www.youtube.com/watch?v=uwL_j9yXkN8
chemistry,Basic_Buffer_Quiz-M6AdsBPkJSU.mkv,http://www.youtube.com/watch?v=M6AdsBPkJSU
chemistry,Buffer_Range-2hohw6e19_s.mkv,http://www.youtube.com/watch?v=2hohw6e19_s
chemistry,Rate_Order_Quiz-m6SHjX_QcwE.mkv,http://www.youtube.com/watch?v=m6SHjX_QcwE
chemistry,Conversion_Factors_2_NB-mcQ1eivjgEs.mkv,http://www.youtube.com/watch?v=mcQ1eivjgEs
chemistry,Zn_in_H2SO4_Quiz-nUxUTyL2raM.mkv,http://www.youtube.com/watch?v=nUxUTyL2raM
chemistry,Bracketing_Redox_Quiz-zsB5ZigPQHY.mkv,http://www.youtube.com/watch?v=zsB5ZigPQHY
chemistry,Kinetics_and_Temperature-X5KLAdXoDxc.mkv,http://www.youtube.com/watch?v=X5KLAdXoDxc
chemistry,Propanol-Isopropanol_Quiz-1iUgRsNvJkA.mkv,http://www.youtube.com/watch?v=1iUgRsNvJkA
chemistry,Perturbed_Equilibrium_Quiz-sFbI9fAOsKE.mkv,http://www.youtube.com/watch?v=sFbI9fAOsKE
chemistry,Intermolecular_Forces-beq0Y7dvEKI.mkv,http://www.youtube.com/watch?v=beq0Y7dvEKI
chemistry,Amino_Acid_Effective_Charge_Quiz-w_9DNwm1DFI.mkv,http://www.youtube.com/watch?v=w_9DNwm1DFI
chemistry,Formaldehyde_Quiz-Nb76my9vHLY.mkv,http://www.youtube.com/watch?v=Nb76my9vHLY
chemistry,Blue_Filter_Quiz-3CHic39yxjs.mkv,http://www.youtube.com/watch?v=3CHic39yxjs
chemistry,Hybridization_of_Benzene_Quiz--zXxTQt2slA.mkv,https://www.youtube.com/watch?v=-zXxTQt2slA
chemistry,Phase_Transition-yMvYRVCIEfo.mkv,http://www.youtube.com/watch?v=yMvYRVCIEfo
chemistry,Highest_KE_Photoelectron_Quiz-k3ISd1oHxKA.mkv,http://www.youtube.com/watch?v=k3ISd1oHxKA
chemistry,Isotopes_NB-xcJkUZ4fzEE.mkv,http://www.youtube.com/watch?v=xcJkUZ4fzEE
chemistry,Water_Isotherm_Quiz-Rde6Bvnbp9A.mkv,http://www.youtube.com/watch?v=Rde6Bvnbp9A
chemistry,Catalysis-OkoFU7hocpc.mkv,http://www.youtube.com/watch?v=OkoFU7hocpc
chemistry,Hybrid_Orbitals_-_Polyatomics-4nVIxjOAAGY.mkv,http://www.youtube.com/watch?v=4nVIxjOAAGY
chemistry,Dipole_Moment_2_Quiz-EgZZXsWKM7o.mkv,http://www.youtube.com/watch?v=EgZZXsWKM7o
chemistry,Titration_Higher_Base_Quiz-WVLx-q-hZGk.mkv,https://www.youtube.com/watch?v=WVLx-q-hZGk
chemistry,Sulfur_Molecular_Formula_Quiz-RCWYbfXHxXw.mkv,http://www.youtube.com/watch?v=RCWYbfXHxXw
chemistry,K_and_pKa_Quiz_2-Mh8MzONj6sM.mkv,http://www.youtube.com/watch?v=Mh8MzONj6sM
chemistry,Lowest_Activation_Energy_Quiz-VabAZE71dH0.mkv,http://www.youtube.com/watch?v=VabAZE71dH0
chemistry,Data_and_Order_Quiz-nEniUpvACdY.mkv,http://www.youtube.com/watch?v=nEniUpvACdY
chemistry,Butane_Combustion_Quiz---imKPteSwQ.mkv,https://www.youtube.com/watch?v=--imKPteSwQ
chemistry,Hydrogen_Oxides_Quiz-WD5ZIBhyy2A.mkv,http://www.youtube.com/watch?v=WD5ZIBhyy2A
chemistry,Hybrid_Atomic_Orbitals-AlwmlHuZRUU.mkv,http://www.youtube.com/watch?v=AlwmlHuZRUU
chemistry,Free_Energy_as_a_Function_of_Temperature-zsk1S2r2r_o.mkv,http://www.youtube.com/watch?v=zsk1S2r2r_o
chemistry,Oxidation_Bond_Angle_NB-Q9oGYNqs5TU.mkv,http://www.youtube.com/watch?v=Q9oGYNqs5TU
chemistry,Heating_Water_NB-p26UwTYXXF0.mkv,http://www.youtube.com/watch?v=p26UwTYXXF0
chemistry,Alkaline_Metals_In_Water-_JgKgx7Jn-g.mkv,https://www.youtube.com/watch?v=_JgKgx7Jn-g
chemistry,Oxidation_of_Br_vs._pH_Quiz-FeJ1LQe6Zh4.mkv,http://www.youtube.com/watch?v=FeJ1LQe6Zh4
chemistry,s_p_Hybrid_Orbitals-WvG46BwP-XY.mkv,https://www.youtube.com/watch?v=WvG46BwP-XY
chemistry,ECHEM_LESSON_09_SEG06_Atomic_Properties-aDm54rB3l2I.mkv,http://www.youtube.com/watch?v=aDm54rB3l2I
chemistry,Baking_Quiz--LFgLSytl1U.mkv,https://www.youtube.com/watch?v=-LFgLSytl1U
chemistry,Maxwell-Boltzmann_Distribution_Quiz-7TZXu6s0KA0.mkv,http://www.youtube.com/watch?v=7TZXu6s0KA0
chemistry,Ionized_Electron_KE_Quiz-3ofEcJm3U7Y.mkv,http://www.youtube.com/watch?v=3ofEcJm3U7Y
chemistry,Thymol_Blue_Transitions_Quiz-WH4YuPwH9l8.mkv,http://www.youtube.com/watch?v=WH4YuPwH9l8
chemistry,Strong_Acid-Base_Titration-SUkBTHfKqf4.mkv,http://www.youtube.com/watch?v=SUkBTHfKqf4
chemistry,Predicting_Acid_Strength-BSnGqJsLCZA.mkv,http://www.youtube.com/watch?v=BSnGqJsLCZA
chemistry,Atomic_Radius_Quiz-SKDF7sz_wgI.mkv,http://www.youtube.com/watch?v=SKDF7sz_wgI
chemistry,Polyprotic_Acids---pzKBW13FE.mkv,https://www.youtube.com/watch?v=--pzKBW13FE
chemistry,Lactic_Acid_Quiz-U6uWvuiO1rA.mkv,http://www.youtube.com/watch?v=U6uWvuiO1rA
chemistry,Oxidation_Number_Quiz-7Nv8QLeF3yY.mkv,http://www.youtube.com/watch?v=7Nv8QLeF3yY
chemistry,Titration_of_a_Weak_Base-Zwt_x-8hM54.mkv,https://www.youtube.com/watch?v=Zwt_x-8hM54
chemistry,Weak_Base_Acid-v6gyWKD2W8U.mkv,http://www.youtube.com/watch?v=v6gyWKD2W8U
chemistry,Chiral_Isomers_Quiz-BwPxen6eBV8.mkv,http://www.youtube.com/watch?v=BwPxen6eBV8
chemistry,Intermolecular_Forces_NB-m9XOfqalSgs.mkv,http://www.youtube.com/watch?v=m9XOfqalSgs
chemistry,Conjugate_Base_Acid_Pair-hWiUC-tsVHs.mkv,https://www.youtube.com/watch?v=hWiUC-tsVHs
chemistry,Predicting_Acid_Strength_II-8pdWHCJSkso.mkv,http://www.youtube.com/watch?v=8pdWHCJSkso
chemistry,Atomic_Radius-u2xEJdSJZOs.mkv,http://www.youtube.com/watch?v=u2xEJdSJZOs
chemistry,Real_Gas_Behavior-upr1m4DR00M.mkv,http://www.youtube.com/watch?v=upr1m4DR00M
chemistry,Ethylene_Combustion_Quiz-aVRWeXk4oK8.mkv,http://www.youtube.com/watch?v=aVRWeXk4oK8
chemistry,Standard_Enthalpy_of_Formation-Ie1qr8XGi6g.mkv,http://www.youtube.com/watch?v=Ie1qr8XGi6g
chemistry,Fixed_Volume_Combustion_Quiz-zBEZZMWo5uM.mkv,http://www.youtube.com/watch?v=zBEZZMWo5uM
chemistry,PCI5_Hybridization_Quiz-Mbq2QNVY10k.mkv,http://www.youtube.com/watch?v=Mbq2QNVY10k
chemistry,Benzene_Molecular_Orbitals_Quiz-1N6F0E1ReHk.mkv,http://www.youtube.com/watch?v=1N6F0E1ReHk
chemistry,Hybridization_in_Ethylene_Quiz-3ZA4WQE5EU8.mkv,http://www.youtube.com/watch?v=3ZA4WQE5EU8
chemistry,Free_Energy_of_HBr_vs._HF_Quiz_2-eT6IA89Vt4Y.mkv,http://www.youtube.com/watch?v=eT6IA89Vt4Y
chemistry,e_Transition_Quiz-WitrD0bFL24.mkv,http://www.youtube.com/watch?v=WitrD0bFL24
chemistry,Glass_Absorption_Quiz-VY3yL2nDHuQ.mkv,http://www.youtube.com/watch?v=VY3yL2nDHuQ
chemistry,Radiation_Properties_NB-_56-KofIBng.mkv,https://www.youtube.com/watch?v=_56-KofIBng
chemistry,Sublimation_Quiz-hTimaCA_A88.mkv,http://www.youtube.com/watch?v=hTimaCA_A88
chemistry,Highest_Boiling_Point_Quiz-e7Ofj4bDdqI.mkv,http://www.youtube.com/watch?v=e7Ofj4bDdqI
chemistry,Free_Energy_of_HBr_vs._HF_Quiz_1-rvH5eufKoe8.mkv,http://www.youtube.com/watch?v=rvH5eufKoe8
chemistry,Lowest_IE_Quiz-PvCyqGnM-j0.mkv,https://www.youtube.com/watch?v=PvCyqGnM-j0
chemistry,Emission_Line_Quiz-z24IYbHtphM.mkv,http://www.youtube.com/watch?v=z24IYbHtphM
chemistry,s_p_Orbital_Hybridization-1yoOSIcsCyI.mkv,http://www.youtube.com/watch?v=1yoOSIcsCyI
chemistry,K_and_pKa_Quiz_1-3T5TXTUaA_E.mkv,http://www.youtube.com/watch?v=3T5TXTUaA_E
chemistry,He_Transition_Quiz-Q62PPzLln8E.mkv,http://www.youtube.com/watch?v=Q62PPzLln8E
chemistry,Standard_Enthalpy_of_Change-1ZTXQhi9aW4.mkv,http://www.youtube.com/watch?v=1ZTXQhi9aW4
chemistry,Emission_Spectrum_Quiz-c-yoRAiBQ1k.mkv,https://www.youtube.com/watch?v=c-yoRAiBQ1k
chemistry,Formal_Charge_Quiz-Zfx54dYEDBs.mkv,http://www.youtube.com/watch?v=Zfx54dYEDBs
chemistry,K_and_Temperature_Quiz-ancOLDlrc88.mkv,http://www.youtube.com/watch?v=ancOLDlrc88
chemistry,Phosphorus_Product_Quiz_L02_S12-ER7lUmsy9m4.mkv,http://www.youtube.com/watch?v=ER7lUmsy9m4
chemistry,Rates_Temp_K_and_Catalysis-9j22V8j_x0M.mkv,http://www.youtube.com/watch?v=9j22V8j_x0M
chemistry,Isothermal_Compression_Expansion-6iT8qY0GRaY.mkv,http://www.youtube.com/watch?v=6iT8qY0GRaY
